DBN,Year,total_enrollment,ell_percent,sped_percent,asian_per,black_per,hispanic_per,white_per,male_per,female_per,Level 1 %,Level 2 %,Level 3 %,Level 4 %,Level 3+4 %,Total Grads - % of cohort,Still Enrolled - % of cohort,Dropped Out - % of cohort
24Q560,2008,553,2.4,11.2,17.2,9.4,59.9,12.8,43.8,56.2,1.1,3.2,62.4,33.3,95.7,57.1,35.2,7.7
24Q560,2009,551,3.3,12.9,19.6,7.3,59.7,12.7,44.6,55.4,0,0,56.5,43.5,100,68.6,20.9,7
24Q560,2010,564,3.9,12.9,20.4,6.4,62.6,10.1,44.1,55.9,0,8.3,39.6,52.1,91.7,66.3,25.3,4.2
24Q560,2011,601,3.8,12.3,20.8,6.2,62.4,10.5,46.6,53.4,0,5.2,36.5,58.3,94.8,,,
24Q585,2011,248,5.2,8.1,19.8,4.8,46,29,46.8,53.2,,,,,,,,
24Q600,2005,1210,5.3,16.7,7.9,14.3,61.2,13.7,59.5,40.5,,,,,,52.7,26.4,18.3
24Q600,2006,1161,2.2,16.2,8.6,14.6,61.3,11.9,60.8,39.2,,,,,,46.9,29.5,21.9
24Q600,2007,1176,6.7,14.5,8.9,13.2,66.8,10.7,60.9,39.1,,,,,,50.8,28.8,17.2
24Q600,2008,1218,3.9,15.3,9.1,10.2,69.6,10.7,61.2,38.8,,,,,,42.6,39.1,17
24Q600,2009,1281,5.5,13.9,10.9,8.5,70.3,9.8,61.6,38.4,,,,,,69.3,22,6.9
24Q600,2010,1316,5.2,13.9,10.2,7,73.3,9.5,61.1,38.9,,,,,,73.8,12.9,10.7
24Q600,2011,1368,6.4,13.7,10.2,6.9,74.2,8.7,60.3,39.7,,,,,,,,
24Q610,2005,1863,4.2,5.5,20.4,8.7,52.2,12.9,87.3,12.7,,,,,,60.3,34,3.8
24Q610,2006,1959,2.4,4.6,22.1,7.8,52.5,11,86.3,13.7,,,,,,68.4,15.3,4
24Q610,2007,1981,3.4,4.7,22.2,7.6,54,10.3,84.6,15.4,,,,,,69.9,27.3,2.7
24Q610,2008,1975,2.1,4.4,23.4,7.9,57.9,10,86.2,13.8,,,,,,76.2,20.8,2.5
24Q610,2009,2097,3,4.6,23.1,7.2,57.6,9.9,86.6,13.4,,,,,,62.1,36.2,1.5
24Q610,2010,2119,3,4.9,25.3,6.1,58,9.2,85.7,14.3,,,,,,82.9,15.2,1.4
24Q610,2011,2201,3.2,5.3,27.1,6.8,55.3,10.1,85.3,14.7,,,,,,,,
24Q744,2008,151,8.6,2,7.9,28.5,55,7.3,56.3,43.7,,,,,,,,
24Q744,2009,199,7,0.5,7,28.1,57.3,6.5,53.8,46.2,,,,,,4.2,84.5,11.3
24Q744,2010,232,7.8,6.5,5.2,25,63.8,6,50,50,,,,,,12.9,70.6,11.8
24Q744,2011,248,3.6,6,8.1,23,61.7,6.9,50.4,49.6,,,,,,,,
24Q877,2005,577,26,11.8,42.1,1.4,53.9,2.6,53.9,46.1,,,,,,,,
24Q877,2006,506,21.9,9.3,47.2,1.6,49.6,1.6,52.2,47.8,5,19.2,53.3,22.5,75.8,,,
24Q877,2007,463,29.2,12.5,46.4,3.2,48.2,2.2,52.3,47.7,3,15.3,52.4,29.3,81.7,,,
24Q877,2008,454,24,12.6,49.1,2,46,2.6,51.8,48.2,0.9,7.2,50.4,41.4,91.9,,,
24Q877,2009,461,30.2,12.1,58.4,0.9,36,4.3,52.7,47.3,0.2,4.7,41.8,53.3,95,,,
24Q877,2010,441,30.6,13.8,62.1,0.9,34.9,1.8,52.8,47.2,1.3,15,35.9,47.8,83.7,,,
24Q877,2011,463,31.3,15.1,57.2,0.6,40.2,1.3,54.9,45.1,0.7,16.3,37,46,83.1,,,
25Q020,2005,1368,27.9,5.5,58.1,5.8,31.2,4.2,49.4,50.6,,,,,,,,
25Q020,2007,1280,33.8,7,63.8,4.5,27.5,4,50,50,0.9,6.1,48.2,44.8,93,,,
25Q020,2008,1302,27.8,6.5,64.4,4,26.2,3.9,49.9,50.1,0.4,6.2,49.1,44.3,93.4,,,
25Q020,2009,1414,35.9,7.9,68.4,3.3,24.3,2.5,51.2,48.8,0.6,3.6,51.8,44.1,95.9,,,
25Q020,2010,1453,37.3,7.8,70,3.2,24,2.6,51.1,48.9,1.4,19.7,41.5,37.3,78.8,,,
25Q020,2011,1462,34.7,7.5,72.1,3,22.3,2.3,50.9,49.1,1.2,19.9,47.8,31.1,78.9,,,
25Q021,2005,1084,19.7,13.2,51.7,4.3,29.7,14.3,51.7,48.3,,,,,,,,
25Q021,2006,1032,18.6,13.3,53.2,4,29.8,12.9,51.3,48.7,3.7,14.9,51.8,29.5,81.4,,,
25Q021,2007,897,22.1,12,55.3,4.1,29.1,11.4,52.8,47.2,1.2,5.8,52.3,40.7,93,,,
25Q021,2008,928,11.5,12.8,55.5,3.3,27.4,13.3,51.4,48.6,0.5,4.8,48.4,46.4,94.7,,,
25Q021,2009,1045,15,11.5,57,2.5,26.1,13.7,53,47,0.3,2.4,43.9,53.5,97.3,,,
25Q021,2010,1135,14.1,11.8,57.2,1.6,28.3,12.5,52.5,47.5,1.5,20.7,38.6,39.1,77.8,,,
25Q021,2011,1223,11.2,10.5,57.2,1.6,28.8,11.9,52.2,47.8,1.3,14,44.8,40,84.7,,,
25Q022,2005,761,33.6,6.2,60.4,2.2,29.3,7.6,53,47,,,,,,,,
25Q022,2006,758,32.8,6.1,64.2,2.5,27.2,5.8,53.6,46.4,1.2,9.7,55.2,33.9,89.1,,,
25Q022,2007,690,36.2,6.8,65.9,2.2,26.4,5.4,52.3,47.7,2,3,46.8,48.3,95,,,
25Q022,2008,742,28.7,7.8,63.2,2.6,28.7,5.3,52.4,47.6,2,5.9,52.8,39.3,92.1,,,
25Q022,2009,790,35.6,9.1,65.4,2.7,27.1,4.3,51.5,48.5,1.4,3.4,48.2,47.1,95.2,,,
25Q022,2010,794,36.8,7.7,64.6,2,29,4.3,51.5,48.5,2.4,23.3,38,36.4,74.3,,,
25Q022,2011,750,34,6.3,61.1,1.6,32.9,3.9,51.5,48.5,0.5,18.2,40.8,40.5,81.2,,,
25Q024,2005,691,26.3,11,65.6,5.9,21.7,6.5,53.7,46.3,,,,,,,,
25Q024,2006,693,32.2,11.7,68.5,7.5,18.6,5.3,52.2,47.8,2.8,7.8,51.4,38,89.4,,,
25Q024,2007,669,38.3,13.5,72.3,5.4,18.1,4.2,54.7,45.3,1.6,4.3,51.5,42.7,94.1,,,
25Q024,2008,745,31.4,14,76.8,4,16.4,2.7,54.5,45.5,0.3,2.1,48.8,48.8,97.6,,,
25Q024,2009,816,39.5,13.7,79,4.5,13.7,2.5,53.9,46.1,0.3,1.4,44.1,54.2,98.3,,,
25Q024,2010,832,40.6,11.4,80.3,4.4,12.4,2.5,53.7,46.3,1.4,17.9,39.8,40.9,80.7,,,
25Q024,2011,843,39.1,10.8,81.3,4.2,12.3,2.3,54.6,45.4,0.9,13.6,45.1,40.4,85.6,,,
25Q025,2005,1065,6.9,12.6,38.3,3.8,21.1,36.2,50.3,49.7,,,,,,,,
25Q025,2006,877,6.3,14.1,39.8,4.3,21.1,34.5,50.9,49.1,5.3,20.9,52.1,21.7,73.8,,,
25Q025,2007,1021,11.2,15.1,45,2.4,22.6,29.8,50.7,49.3,3.8,20.2,51.3,24.8,76.1,,,
25Q025,2008,889,8.1,14.8,46.9,1.6,21.3,29.8,51.7,48.3,2.6,11.9,46.3,39.2,85.6,,,
25Q025,2009,830,8.7,14.8,46.9,2.8,20,29.9,54.5,45.5,1.4,6.9,46.4,45.3,91.7,,,
25Q025,2010,840,9.5,16.3,46.8,3.8,21.2,27.9,55,45,4,21.2,34.9,39.9,74.8,,,
25Q025,2011,854,7.1,15.7,45.2,3.4,23.5,27.5,52.7,47.3,3.3,19.5,33.8,43.4,77.2,,,
25Q029,2005,567,21.3,13.4,29.8,3,43.6,23.6,50.4,49.6,,,,,,,,
25Q029,2006,589,28,12.9,33.8,2.5,44.7,19,50.3,49.7,1.5,11.2,59.7,27.6,87.3,,,
25Q029,2007,623,27.6,11.2,33.1,2.9,44.3,19.7,53.1,46.9,0.9,8.4,58.4,32.2,90.7,,,
25Q029,2008,648,23.5,11.9,33.6,2.5,45.5,18.1,49.7,50.3,0.4,5.1,73.3,21.2,94.5,,,
25Q029,2009,652,28.8,15.6,36.5,2.5,44.8,15.3,51.4,48.6,0,4,61.2,34.8,96,,,
25Q029,2010,669,27.7,14.8,34.1,3.9,47.1,14.8,49.8,50.2,3.9,25.8,44.2,26.1,70.3,,,
25Q029,2011,664,24.4,13.3,30,3.6,50.9,15.4,49.4,50.6,1.7,17.4,43.9,36.9,80.8,,,
25Q032,2005,695,18.4,11.4,54.7,1.9,23.3,20,51.1,48.9,,,,,,,,
25Q032,2006,674,19.3,10.5,58.9,1.6,21.4,18.1,50.4,49.6,2.4,9,51.2,37.4,88.6,,,
25Q032,2007,560,20.9,14.3,60.2,2,20.4,17.3,52.9,47.1,0.8,6.7,50.6,41.9,92.5,,,
25Q032,2008,630,11,11.9,61.4,1.6,19.8,16.2,54.8,45.2,0.8,2.3,47.1,49.8,96.9,,,
25Q032,2009,729,15.9,11.1,61.2,1.2,18.8,16.2,51.7,48.3,0,0.4,40.2,59.4,99.6,,,
25Q032,2010,808,14.7,9.3,62.7,1,18.7,16.6,52.4,47.6,1,13.9,41.6,43.6,85.1,,,
25Q032,2011,887,11.5,8.7,64.1,0.8,19.2,15,52.2,47.8,0.9,16.1,43.7,39.3,83,,,
25Q079,2005,1004,8.1,14,29.9,0.5,14.5,54.6,54.4,45.6,,,,,,,,
25Q079,2006,983,7.7,15.2,31.2,0.5,13.7,54,54.8,45.2,2.8,9.2,52.3,35.7,88,,,
25Q079,2007,839,9.8,16.1,30.2,0.2,13.7,55.3,52.8,47.2,0.4,4.9,56.2,38.5,94.7,,,
25Q079,2008,830,8.1,16.1,29.3,0.1,15.3,54.7,51.7,48.3,0,3.7,57.1,39.2,96.3,,,
25Q079,2009,814,8.7,14.5,29.1,0.5,15.4,53.4,50.7,49.3,0,2.2,52.7,45.1,97.8,,,
25Q079,2010,844,8.4,14.2,31.4,0.5,17.4,49.6,53.9,46.1,3.8,22.8,40.6,32.8,73.4,,,
25Q079,2011,859,8.4,14.7,32.5,1,21,44.4,53.7,46.3,1.5,17,46.3,35.1,81.4,,,
25Q107,2005,1086,11,13.4,45.9,1.3,25.3,27.1,50.7,49.3,,,,,,,,
25Q107,2006,1035,11.1,14.1,47,0.9,26.4,25.5,51.6,48.4,4.1,6.7,49.3,39.8,89.1,,,
25Q107,2007,886,12,15.3,47.9,0.9,26.4,24.5,54.7,45.3,4.2,4.6,44.9,46.4,91.2,,,
25Q107,2008,887,7,16.7,47.2,1.7,27.1,23.7,53.8,46.2,2,1.7,43.2,53.1,96.3,,,
25Q107,2009,932,10,16,48.1,1.5,27.1,22.5,54.6,45.4,0.5,2.1,47,50.4,97.4,,,
25Q107,2010,919,12.6,13.7,50.2,1,28,20.7,53.8,46.2,2.9,19.4,39.3,38.3,77.6,,,
25Q107,2011,934,11.3,12.8,51.5,1.7,26.4,19.6,51.9,48.1,2.2,18.2,40.9,38.7,79.6,,,
25Q120,2005,982,31.9,5.1,70.3,2.5,21.1,5.5,51.3,48.7,,,,,,,,
25Q120,2006,898,28.5,8,72,1.2,22.6,3.9,52,48,6.1,13.7,46.9,33.2,80.1,,,
25Q120,2007,788,31.3,7.4,74.7,0.8,19.9,4.2,50.1,49.9,3.7,10,42.9,43.4,86.3,,,
25Q120,2008,794,26.8,9.3,76.6,1.6,17.9,3.8,51.6,48.4,2.2,6.9,41.8,49.2,90.9,,,
25Q120,2009,845,37.6,9.3,77.2,1.5,17.5,3.6,52.1,47.9,1.6,6.4,48,44,92,,,
25Q120,2010,885,36.9,7.1,79.4,0.7,16.6,3.2,52,48,3.6,20.6,34.1,41.7,75.8,,,
25Q120,2011,873,32.2,5.7,79.5,0.7,16.8,2.9,51.3,48.7,3.7,17.4,46.5,32.5,79,,,
25Q129,2005,892,18.3,12.7,27.8,1.9,40.6,28.7,49.4,50.6,,,,,,,,
25Q129,2006,933,17.9,13.2,30.2,1.8,41.2,25.8,50.9,49.1,3,13.8,52,31.3,83.3,,,
25Q129,2007,889,20.1,13.2,28,2.4,44.2,25.1,47.1,52.9,1.6,5.2,53.1,40.1,93.2,,,
25Q129,2008,915,15.4,11.9,29.2,2,45.9,22.6,46.4,53.6,0.3,2.4,58.2,39.1,97.3,,,
25Q129,2009,947,16.9,11.4,29.7,2.3,44.9,22.3,46.8,53.2,0.3,1.8,48,50,98,,,
25Q129,2010,992,13.5,12.4,30.7,2.2,45.4,21.1,47.1,52.9,1,19.4,45.4,34.2,79.7,,,
25Q129,2011,1015,13.2,10.8,29.6,2.5,49.5,17.8,47.5,52.5,0.7,17.4,52.2,29.6,81.9,,,
25Q130,2005,328,17.1,10.1,64.9,3.7,8.2,22.9,50,50,,,,,,,,
25Q130,2006,337,15.7,9.2,67.1,3.3,8.3,21.1,52.5,47.5,0,0,27.1,72.9,100,,,
25Q130,2007,331,16.9,11.2,68.9,1.5,9.7,19.9,51.7,48.3,0,0,20.5,79.5,100,,,
25Q130,2008,308,11,11.7,68.2,0.6,10.7,18.5,49.4,50.6,0,0,21.9,78.1,100,,,
25Q130,2009,307,17.9,12.4,68.1,1.6,11.4,17.6,52.8,47.2,0,0,28.8,71.3,100,,,
25Q130,2010,317,15.1,13.6,60.6,3.5,13.2,21.8,52.4,47.6,0,0,25.3,76.7,100,,,
25Q130,2011,341,12.6,10.3,56,5.6,14.1,23.2,50.7,49.3,0,2,40,58,98,,,
25Q154,2005,675,23.6,7.9,55.3,12.1,21.5,11,50.2,49.8,,,,,,,,
25Q154,2006,640,24.8,7.5,54.5,11.9,22.7,10.8,51.7,48.3,1.5,11.3,54.6,32.5,87.2,,,
25Q154,2007,612,24,9,54.9,13.7,20.9,10.3,49.8,50.2,1.2,9.9,53.4,35.5,89,,,
25Q154,2008,608,19.4,11.2,53.1,12.8,20.6,12.8,51.2,48.8,1.1,2.9,55.1,40.9,96,,,
25Q154,2009,632,21.7,11.2,52.1,11.4,21.8,13,52.8,47.2,0.7,1.1,50.9,47.3,98.2,,,
25Q154,2010,670,20.4,10.7,50.3,10,22.8,15.5,53.4,46.6,1.4,22.5,44.3,31.8,76.1,,,
25Q154,2011,656,19.4,9,50,10.2,23.8,14.5,53.7,46.3,2.4,17.8,51.9,27.9,79.8,,,
25Q163,2005,524,19.8,16.2,68.9,3.2,19.8,7.3,51.3,48.7,,,,,,,,
25Q163,2006,535,17.6,14.4,71.6,3,19.3,6,50.3,49.7,5.8,10.6,41.8,41.8,83.6,,,
25Q163,2007,482,23.4,13.3,76.6,2.5,14.3,6.4,51.9,48.1,4.5,5.6,46.5,43.4,89.9,,,
25Q163,2008,521,19.6,12.1,75.4,1.9,15.7,5.8,48.9,51.1,4.1,7.4,41,47.5,88.5,,,
25Q163,2009,545,25.3,11.4,74.3,2,15.6,6.4,52.3,47.7,4,2.7,42.2,51.1,93.3,,,
25Q163,2010,569,28.6,7.7,76.8,3,16,3.9,53.4,46.6,9.1,22.2,34.3,34.3,68.7,,,
25Q163,2011,577,29.3,6.1,75.4,2.4,18.2,3.8,51.1,48.9,2.8,14.6,39.4,43.1,82.5,,,
25Q164,2005,558,15.9,19.9,23.5,12.5,30.6,33.2,52.7,47.3,,,,,,,,
25Q164,2006,643,15.4,14.9,24.1,12.3,30.5,33.1,50.2,49.8,5.5,17.7,52.7,24.1,76.8,,,
25Q164,2007,620,17.3,16.8,23.9,9.7,31,35.3,48.5,51.5,3.4,14.6,53,29,82,,,
25Q164,2008,622,10.8,18,23.8,10,32.5,33.6,49.4,50.6,2.1,6.2,52.3,39.4,91.7,,,
25Q164,2009,634,14.2,17.2,25.6,9.8,29.5,34.2,46.8,53.2,1.2,4,50.5,44.4,94.9,,,
25Q164,2010,627,14,14,26.5,11.5,28.5,32.1,48.6,51.4,3.2,16.9,38.7,41.2,79.9,,,
25Q164,2011,625,13,14.1,27.7,9.3,27.7,34.9,48.2,51.8,1.7,18.1,44.7,35.5,80.2,,,
25Q165,2005,734,15.5,19.8,39.9,16.1,21.5,22.2,53.8,46.2,,,,,,,,
25Q165,2006,680,15.6,20.3,41.6,17.8,19,21.5,53.2,46.8,7.4,14.7,40.1,37.8,77.9,,,
25Q165,2007,616,17.7,21.8,40.4,17.9,22.1,19.6,55.5,44.5,4.1,10.9,41.3,43.8,85.1,,,
25Q165,2008,586,14.5,20.8,37.7,17.4,22.7,22.2,54.8,45.2,3,9.3,46.2,41.5,87.7,,,
25Q165,2009,598,15.9,20.6,40.8,15.7,20.9,22.2,53.8,46.2,1,6.8,45.3,47,92.2,,,
25Q165,2010,644,15.1,18.2,42.7,14.1,22.2,20.7,53.7,46.3,3.4,26.4,30.6,39.6,70.2,,,
25Q165,2011,646,13.9,18,43.5,14.4,23.2,18.6,52.9,47.1,6.2,23.9,33.2,36.7,69.9,,,
25Q168,2005,412,10,11.9,34.5,25,25,15,53.9,46.1,,,,,,,,
25Q168,2006,235,13.2,11.1,42.6,20.9,23.8,12.8,50.6,49.4,,,,,,,,
25Q169,2005,414,8.7,15.7,35.5,3.4,14,46.9,48.6,51.4,,,,,,,,
25Q169,2006,425,8.5,16.2,37.4,3.3,12.2,45.9,47.8,52.2,5.7,9.5,42.8,42,84.8,,,
25Q169,2007,376,9.6,15.2,38.8,3.2,13.3,44.4,50.3,49.7,4.8,6.5,38.3,50.4,88.7,,,
25Q169,2008,379,6.6,15.3,35.1,2.9,12.4,48,48.3,51.7,1.8,2.4,46.5,49.4,95.9,,,
25Q169,2009,383,8.6,17.8,30.8,2.9,12,49.6,50.7,49.3,0.7,0,48.4,51,99.3,,,
25Q169,2010,370,4.3,13.8,31.4,3.8,11.9,51.6,50.5,49.5,4.4,17.2,40.6,37.8,78.3,,,
25Q169,2011,381,4.2,14.4,30.4,3.4,18.9,45.7,51.4,48.6,3.6,12.4,48.5,35.5,84,,,
25Q184,2005,484,6.8,13.6,36.2,1.4,13.8,48.6,50,50,,,,,,,,
25Q184,2006,514,7.4,13.4,32.3,1.2,14.8,51.6,47.7,52.3,2.9,9.8,44.8,42.5,87.3,,,
25Q184,2007,453,8.8,13.5,32,0.7,15.5,51.9,47.2,52.8,1,6.5,49.7,42.9,92.5,,,
25Q184,2008,453,4.4,14.6,29.1,1.3,15,54.5,46.6,53.4,0,3.3,46.2,50.5,96.7,,,
25Q184,2009,471,7.9,15.5,27.6,1.3,15.7,53.9,48.8,51.2,0,1,41.1,57.9,99,,,
25Q184,2010,501,8.8,11.4,28.3,0.6,17.8,53.1,44.5,55.5,0.9,15,42.7,41.3,84,,,
25Q184,2011,515,9.9,11.1,29.7,0.8,16.9,51.8,45.4,54.6,2.1,13.2,40.9,43.8,84.7,,,
25Q185,2005,856,13.8,11.4,46,7.9,31.5,14.5,51.6,48.4,,,,,,,,
25Q185,2006,804,11.2,12.4,45,5.3,32.1,17.5,50,50,6.9,24,48,21.1,69.1,,,
25Q185,2007,1009,14.4,13.4,44,4.3,32.9,18.8,49.3,50.7,5.1,18,48.8,28.1,76.9,,,
25Q185,2008,1036,11.9,10.9,47.2,4.7,31.7,16.4,52.7,47.3,1.4,10.3,49.9,38.3,88.3,,,
25Q185,2009,1070,14.9,11.9,45,5.7,30.5,18.9,54.3,45.7,0.7,5.5,51.9,42,93.8,,,
25Q185,2010,1137,15.5,11.9,46.7,7.7,28.6,16.6,55,45,3,20.1,35.4,41.4,76.8,,,
25Q185,2011,1254,11.8,11.6,47.4,8.1,27.2,16.7,54.5,45.5,3,18,34.2,44.9,79.1,,,
25Q189,2005,815,25.5,9.6,54.6,5.9,34.7,4.5,54.4,45.6,,,,,,,,
25Q189,2006,589,21.2,11.5,56.9,4.1,32.3,6.3,51.8,48.2,10.6,25.8,47.2,16.4,63.6,,,
25Q189,2007,752,24.2,11.4,59.3,4.7,30.1,5.7,50.8,49.2,5.1,24.5,45.9,24.5,70.4,,,
25Q189,2008,718,24.5,11.6,63.1,3.1,28.8,5,52.9,47.1,2.9,11.8,51.5,33.9,85.3,,,
25Q189,2009,754,35.3,10.9,67,2.1,26.3,4.5,52.8,47.2,2.1,10.3,54.1,33.5,87.6,,,
25Q189,2010,794,37,11,66.8,2.9,25.8,4.3,51.6,48.4,7.3,28.4,38.9,25.4,64.3,,,
25Q189,2011,814,29.2,10.9,65,3.9,27,3.8,51.2,48.8,7.1,26.6,35.6,30.7,66.3,,,
25Q193,2005,612,7.8,14.9,18.3,2.1,13.9,65.4,51.3,48.7,,,,,,,,
25Q193,2006,602,7,16.8,16.9,1.5,15,66.4,51.5,48.5,3.1,9.5,55.4,32,87.4,,,
25Q193,2007,535,11.4,18.7,14.8,0.7,14,70.1,54,46,2.9,7.7,50,39.4,89.4,,,
25Q193,2008,515,8.7,16.9,17.9,0.8,13.4,67.6,52.8,47.2,2.5,6.7,53.8,37.1,90.8,,,
25Q193,2009,507,8.7,13.6,19.3,0.8,13.2,66.1,50.9,49.1,1.2,4.5,55.4,38.8,94.2,,,
25Q193,2010,478,9.6,13.6,20.1,0.8,14.9,64.2,49.8,50.2,2.4,26.8,37.2,33.6,70.8,,,
25Q193,2011,453,11.5,12.4,18.8,0.9,15.5,64.9,48.3,51.7,3.6,20.6,45.7,30,75.8,,,
25Q194,2005,928,4.4,13,26.6,2.3,25.8,45.4,50.1,49.9,,,,,,,,
25Q194,2006,832,4.9,10.8,27,2.4,23,47.5,50.5,49.5,4.5,30.5,46.6,18.4,65,,,
25Q194,2007,1073,6.4,10.9,31.2,0.9,22.1,45.6,51.2,48.8,2.1,18.6,51.3,28,79.3,,,
25Q194,2008,1084,4.3,11.2,32.1,1,22.4,44.1,53,47,0.9,7.8,46.6,44.7,91.3,,,
25Q194,2009,1128,6.9,12.8,30.9,1.8,23.6,43.4,53.5,46.5,0.2,4.8,41,54.1,95.1,,,
25Q194,2010,1132,7.7,13.9,29.3,1.9,26.6,41.8,53.2,46.8,0.8,14.8,36.1,48.2,84.3,,,
25Q194,2011,1107,7,12.6,30.6,1.7,28.1,39,51.9,48.1,1.8,15.5,39.4,43.4,82.7,,,
25Q200,2005,409,2.7,23,12.5,19.1,30.8,35.2,50.9,49.1,,,,,,,,
25Q200,2006,489,3.5,27,12.5,19.8,32.1,33.9,51.3,48.7,6,17.1,46.8,30.1,76.9,,,
25Q200,2007,541,7.6,27.2,15.2,19.4,32.7,31.4,50.8,49.2,4.3,20.2,49.6,25.9,75.5,,,
25Q200,2008,486,6.8,27.4,15.6,19.8,32.5,30.9,51.6,48.4,4.1,19.4,56.8,19.7,76.5,,,
25Q200,2009,480,7.3,24,16.5,18.5,31.9,31,49,51,1,10.2,65.7,23.1,88.8,,,
25Q200,2010,516,6.2,21.7,17.6,21.7,30,28.3,49.6,50.4,6.2,39.4,32.9,21.5,54.4,,,
25Q200,2011,495,6.3,19,18,21.8,36,22.6,52.3,47.7,6.5,34.5,38.1,20.8,58.9,,,
25Q201,2005,371,6.5,31.5,16.4,42.3,27.8,12.7,55.5,44.5,,,,,,,,
25Q201,2006,387,7.5,30.2,18.9,41.3,33.3,6.2,56.8,43.2,14.5,25.5,47.9,12.1,60,,,
25Q201,2007,358,12.8,28.2,16.2,48,29.1,6.4,54.5,45.5,9.2,23,52.9,14.9,67.8,,,
25Q201,2008,390,12.6,27.7,18.2,44.4,28.7,8.2,53.6,46.4,2.6,19.6,65.4,12.4,77.8,,,
25Q201,2009,446,11.2,24.9,15.9,44.4,30.7,8.1,53.1,46.9,1.6,12.2,72.3,13.8,86.2,,,
25Q201,2010,487,8.4,18.9,18.1,43.1,29.4,8.6,48.9,51.1,4.9,51,33.8,10.3,44.1,,,
25Q201,2011,486,8.6,16.7,17.9,41.4,31.7,7.4,48.1,51.9,5.1,36,43.5,15.4,58.9,,,
25Q209,2005,615,6.7,8.5,41,2,8.8,48.1,52.5,47.5,,,,,,,,
25Q209,2006,592,5.7,10.8,39.4,2,8.4,50,53.2,46.8,0.8,2.4,37.5,59.4,96.8,,,
25Q209,2007,532,8.8,15.2,40.2,1.7,11.7,46.1,54.3,45.7,0.8,2.1,29.7,67.4,97.1,,,
25Q209,2008,536,5.2,13.4,38.8,2.4,11.4,45,52.6,47.4,1,3.8,37.4,57.7,95.1,,,
25Q209,2009,567,6.3,14.3,37.9,1.6,9.7,46.2,52.7,47.3,1.1,1.8,35.4,61.7,97.1,,,
25Q209,2010,612,5.7,15.4,39.9,1,11.9,45.1,52,48,0.4,10.7,25.3,63.6,88.9,,,
25Q209,2011,672,5.7,13.5,42.9,0.9,12.1,41.1,50.4,49.6,1.5,12.9,32.2,53.4,85.6,,,
25Q214,2005,428,16.6,11.4,42.3,9.8,36.4,11.2,46.7,53.3,,,,,,,,
25Q214,2006,451,15.3,12.4,44.3,10,33.7,11.8,51,49,2.1,10.3,58,29.6,87.7,,,
25Q214,2007,383,15.9,12.5,49.9,10.4,29.2,10.4,51.7,48.3,0.8,5.1,47.5,46.6,94.1,,,
25Q214,2008,421,9.7,14.3,51.5,9.5,28.3,10.2,50.1,49.9,0,0,37.7,62.3,100,,,
25Q214,2009,434,15.2,12.7,54.8,8.1,27.4,7.6,49.3,50.7,0,1.1,42.8,56.1,98.9,,,
25Q214,2010,422,13.7,10,57.8,7.1,28.4,5.9,47.9,52.1,0.9,21.1,39.9,38,77.9,,,
25Q214,2011,406,15.5,14.5,55.9,6.7,30.5,5.2,50.2,49.8,0.4,17.9,39.3,42.3,81.6,,,
25Q219,2005,560,7.3,33.2,30.9,21.1,26.4,19.6,53.8,46.3,,,,,,,,
25Q219,2006,620,7.1,33.1,30.3,20.5,29.2,18.5,54.2,45.8,10.4,18.5,48.6,22.5,71.1,,,
25Q219,2007,610,13.9,34.4,29.5,19.5,32.6,17.9,51.3,48.7,5.6,15.3,47.4,31.7,79.1,,,
25Q219,2008,630,11.9,34,31.7,17.8,33.8,15.9,49.7,50.3,2.2,9.1,53.6,35.1,88.7,,,
25Q219,2009,615,13,31.5,32.8,16.1,35.1,15.4,50.9,49.1,0.8,4.6,54.7,39.8,94.6,,,
25Q219,2010,607,14,27.5,36.7,14.2,32.6,16,50.9,49.1,3.4,18.4,38.8,39.4,78.2,,,
25Q219,2011,624,14.3,27.2,37.7,15.1,30.4,16.3,53.8,46.2,2.9,17,43.8,36.3,80.1,,,
25Q237,2005,1127,15.8,16.7,55.2,13.1,25.3,5.9,52.3,47.7,,,,,,,,
25Q237,2006,1006,14.5,15.5,57.5,10.6,26.2,5.6,55.9,44.1,12.5,29.7,40.5,17.3,57.8,,,
25Q237,2007,1058,18.9,16.4,62.1,8.1,24,5.5,56.3,43.7,6.5,21.6,50.3,21.7,71.9,,,
25Q237,2008,1064,15.3,16.3,65.4,7.8,22.4,4.2,52.3,47.7,2.4,14.5,49,34.1,83.1,,,
25Q237,2009,1160,22.8,15.9,65.3,8.3,22.5,3.9,54.9,45.1,2.1,8.6,50.8,38.6,89.4,,,
25Q237,2010,1207,27.5,13.9,66.7,8.5,21.6,3.1,54.9,45.1,6.5,23.4,35.6,34.5,70.1,,,
25Q237,2011,1188,23.7,12.9,67.4,8.5,20.5,3.2,53.5,46.5,4.8,19.4,36.2,39.6,75.8,,,
25Q242,2005,360,14.7,17.2,51.9,6.9,25.8,13.9,57.2,42.8,,,,,,,,
25Q242,2006,378,9.5,14.8,62.2,6.3,19.8,11.4,51.3,48.7,1.5,4.5,45.5,48.5,93.9,,,
25Q242,2007,373,11.5,13.1,66,5.1,17.2,11.5,49.9,50.1,0,2.9,39.7,57.4,97.1,,,
25Q242,2008,381,12.6,14.2,67.5,4.5,17.3,9.4,49.9,50.1,0,3.1,44.6,52.3,96.9,,,
